,2,3,4,5,6,7,8,9,10
0,1,2,2,1,3,4,5,5,3
1,1,1,1,2,4,2,3,4,5
2,1,1,1,2,4,2,3,4,5
3,1,1,1,2,4,2,3,4,5
4,1,1,1,2,4,2,3,4,5
5,1,2,2,3,2,3,2,3,2
6,1,2,2,1,3,5,5,6,3
7,1,1,1,2,4,2,3,4,5
8,1,1,1,2,4,2,3,4,5
9,1,1,1,2,4,5,3,4,1
10,1,1,1,2,4,2,3,4,5
11,1,1,1,2,4,5,5,6,1
12,1,1,1,2,4,2,3,4,5
13,1,1,1,2,1,1,1,1,6
14,1,1,1,2,4,2,3,4,5
15,1,1,1,2,4,2,3,4,5
16,1,1,1,2,4,2,3,4,5
17,1,1,1,2,4,2,3,4,5
18,1,1,1,2,4,2,3,4,5
19,1,1,1,2,4,2,3,4,5
20,1,2,2,3,2,3,2,3,2
21,1,1,1,2,4,5,3,4,1
22,1,2,2,1,1,1,1,2,7
23,1,1,1,2,4,2,3,4,5
24,1,1,1,2,4,2,3,4,5
25,1,1,1,2,4,2,3,4,5
26,1,1,1,2,4,2,3,4,5
27,1,1,1,2,4,2,3,4,5
28,1,1,1,2,4,2,3,4,5
29,1,2,2,1,3,4,4,5,4
30,1,1,1,2,4,2,3,4,5
31,1,1,1,2,4,2,3,4,5
32,1,1,1,2,4,2,3,4,5
33,1,2,2,1,3,4,5,5,3
34,1,1,1,2,4,2,3,4,5
35,1,1,1,2,4,2,3,4,5
36,1,1,1,2,4,5,5,6,1
37,1,1,1,2,4,2,3,4,5
38,1,1,1,2,4,2,3,4,5
39,1,1,1,2,4,2,3,4,5
40,1,1,1,2,4,2,3,4,5
41,1,1,1,1,3,5,5,6,3
42,1,1,1,2,4,2,3,4,5
43,1,2,2,1,3,5,5,6,2
44,1,2,2,1,3,4,4,5,4
45,1,1,1,2,4,2,3,4,5
46,1,1,1,2,4,2,3,4,5
47,1,1,1,2,4,2,3,4,5
48,1,1,1,2,4,2,3,4,5
49,1,1,1,2,4,2,3,4,5
50,1,1,1,1,3,5,5,6,1
51,1,1,1,1,1,1,1,1,6
52,1,1,2,1,3,5,5,6,3
53,1,1,1,2,4,2,3,4,1
54,1,1,1,2,4,2,3,4,5
55,1,1,1,2,4,2,3,4,5
56,1,1,1,2,4,2,3,4,5
57,1,1,1,2,4,2,3,4,1
58,1,1,1,2,4,2,3,4,5
59,1,1,1,2,4,2,3,4,5
60,1,1,1,2,4,5,5,6,1
61,1,1,1,2,4,5,5,6,1
62,1,1,1,2,4,2,3,4,5
63,1,1,1,2,4,2,3,4,5
64,1,1,1,2,4,2,3,4,5
65,1,1,1,2,4,5,5,6,1
66,1,1,1,2,4,2,3,4,5
67,1,1,1,2,4,2,3,4,1
68,1,1,1,2,4,2,3,4,5
69,1,1,1,2,4,2,3,4,5
70,1,1,1,2,1,1,1,1,6
71,1,1,1,2,4,2,3,4,5
72,1,1,1,2,4,2,3,4,5
73,1,1,1,2,4,2,3,4,5
74,1,1,1,2,4,2,3,4,5
75,1,1,1,2,4,2,3,4,5
76,1,1,1,2,4,2,3,4,5
77,2,3,3,4,5,6,6,7,8
78,1,2,2,3,2,3,7,8,9
79,1,2,4,5,6,7,8,9,10
80,1,1,1,2,1,1,1,1,6
